,glottolog_index,glottocode,language_name,iso_code,language_or_dialect,macroarea,latitude,longitude,dictionary_exists,language_family,bible_exists,cc_gb,archival_gb,datasets_n,wiki_articles_n,opus_gb,lowercase_name,xeus_gb,wikitongues_gb,models_n,models_mean_downloads,models_earliest_date,wiki_active_users,institutional_status,endangerment_status,primary_country,admin_1_code,country_iso_code,other_country_iso_codes,contested_area,n_speakers,geometry,closest_university,second_closest_university,distance_to_closest_university_km,distance_to_second_closest_university_km,admin_1_hdi,admin_1_gdp,cybersecurity_law_exists,households_with_phones_pct,households_with_home_internet_pct,individuals_using_internet_pct,avg_download_speed_kbps,avg_upload_speed_kbps,avg_latency_ms,pct_stem_grads,literacy_rate,admin_1_education_level,rnd_gdp_pct,AI_resource_readiness,infrastructural_readiness,socioeconomic_readiness,Overall_Readiness_Score,grouped_full_index,grouped_AI_resource_index,grouped_socioeconomic_index,grouped_infrastructural_index
1280,5877,lare1249,Larevat,lrv,language,Papunesia,-16.1971,167.387,1,Austronesian [aust1307],0,0.0,0.004389650188,0,0,0,larevat,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Vanuatu,VUTr103,VUT,VUT,0,680,POINT (167.387 -16.1971),Université de la Nouvelle-Calédonie,Solomon Islands National University,0.006145294305,0.01002319397,0.583,2920.216064,1,78.1017,68.6325,69.88884056,12551.0,398.0,600.0,17.14975929260254,89.09999847,0.57,1.4547,2.337056444958722e-06,0.3289503927139292,0.005672688102256,0.0011086430577007,9,9,8,6
1281,815,honi1244,Honi,how,language,Eurasia,23.2074,101.886,1,Sino-Tibetan [sino1245],0,0.0,0.0,3,0,0,honi,0.0,0.0,1,0.0,0,0,0,Potentially vulnerable,China,CHNr125,CHN,CHN,0,140000,POINT (101.886 23.2074),Puer University,Yuxi Normal University,0.0010186027134388,0.0013166436410468,0.697,6537.248046875,1,81.4894,80.9409,75.6113160262086,230841.0,27389.0,92.0,0.0,97.0,0.63,2.4326000213623,1.8676876681688049e-06,0.6145066525502202,0.0120766102764495,0.001629999733738,9,9,7,3
1282,836,qiub1238,Qiubei Zhuang,zqe,language,Eurasia,24.15,104.15,1,Tai-Kadai [taik1256],0,0.0,0.0,0,0,0,qiubei zhuang,0.0,0.0,0,0.0,0,0,0,Potentially vulnerable,China,CHNr125,CHN,CHN,0,140000,POINT (104.15 24.15),Wenshan University,Honghe University,0.0007982507706836,0.0010787880140625,0.697,6537.248046875,1,81.4894,80.9409,75.6113160262086,230841.0,27389.0,92.0,0.0,97.0,0.63,2.4326000213623,1.0000000000000004e-06,0.6145066525502202,0.0071701200387242,0.0011124484827992,9,9,8,3
1283,191,warl1255,Warlmanpa,wrl,language,Australia,-18.949,133.862,1,Pama-Nyungan [pama1250],0,0.0,0.0,0,0,0,warlmanpa,0.0,0.0,0,0.0,0,0,0,Severely endangered,Australia,AUSr107,AUS,AUS,0,30,POINT (133.862 -18.949),Central Queensland University,Charles Darwin University,0.00705256409,0.007225212972,0.94,52801.40625,1,97.2977,97.3247,94.87618804,136321.0,22083.0,65.0,17.39795,100.0,0.92,1.828920007,1.0000000000000004e-06,0.662631785648881,0.007336193140393,0.0011495024731521,9,9,8,2
1284,1811,arva1236,Arvanitika Albanian,aat,language,Eurasia,38.283,23.3703,1,Indo-European [indo1319],0,0.0,0.0,0,0,0,arvanitika albanian,0.0,0.0,0,0.0,0,0,0,Endangered/unsafe,Greece,GRCr112,GRC,GRC,0,99999,POINT (23.3703 38.283),University of West Attica,University of Piraeus,0.0004140182703,0.0004432415627,0.864,31048.24414,1,91.124,86.9014,83.17066333,64064.0,7848.0,17.0,28.26687,94.0,0.826,1.456419945,1.0000000000000004e-06,0.526126240249169,0.0080960965664505,0.0010999782983664,9,9,8,4
1285,3388,izon1238,Izon,ijc,language,Africa,5.17986,5.51702,1,Ijoid [ijoi1239],0,0.0,0.0,3,0,0,izon,0.0,0.0,2,0.0,0,0,1,Potentially vulnerable,Nigeria,NGAr123,NGA,NGA,0,999999,POINT (5.51702 5.17986),Edwin Clark University,"Nigerian Maritime University, Okerenkoko",0.0004301758458,0.000452976616,0.662,7871.683594,1,75.3824,34.6,35.45626462,49008.0,12159.0,30.0,16.57733917236328,62.0,0.658,0.2844400108,2.438288098462732e-06,0.3158417905512119,0.0106449268580275,0.0018243160154148,9,9,8,7
1286,1413,cogu1240,Cogui,kog,language,South America,10.9485,-73.8043,1,Chibchan [chib1249],1,0.0,0.0,3,0,0,cogui,0.0,0.0,6,0.0,0,0,0,Definitely endangered,Colombia,COLr115,COL,COL,0,9900,POINT (-73.8043 10.9485),Universidad del Magdalena,Universidad Popular del Cesar,0.0004705075166,0.0006412606744,0.711,6734.723145,1,75.8153,59.4656,72.79637855,280556.0,275260.0,10.0,23.12693,96.0,0.643,0.2896099985,3.720430480029312e-06,0.5901435346618654,0.0181540318493613,0.0025619417050595,9,9,7,3
1287,4288,foii1241,Foi,foi,language,Papunesia,-6.47258,143.495,1,East Kutubu [east2499],0,0.0,0.6313939514,3,0,0,foi,0.0,0.0,1,0.0,0,0,0,Endangered/unsafe,Papua New Guinea,PNGr107,PNG,PNG,0,2800,POINT (143.495 -6.47258),The University of Goroka,Divine Word University,0.001940886041,0.002614513555,0.49,2750.807373,1,48.3482,27.9065,26.99104252,36572.0,37228.0,182.0,19.41869926452637,64.0,0.403,0.03158000112,8.129576804000133e-06,0.2094117899276222,0.0058531297674159,0.0014602077293637,9,9,8,8
1288,3291,palu1253,Paluan,plz,language,Papunesia,5.02715,116.346,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,paluan,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Malaysia,MYSr112,MYS,MYS,0,5500,POINT (116.346 5.02715),Universiti Malaysia Sabah,Politeknik Brunei,0.001042093662,0.001418256073,0.702,14180.31348,1,98.3696,96.417,97.3986404,137059.0,74161.0,15.0,40.7733,96.0,0.567,0.9508799911,1.0000000000000004e-06,0.6717844885499202,0.0073538211210205,0.0011556950347626,9,9,8,2
1289,4844,doma1258,Domari,rmt,language,Eurasia,32.0,35.0,1,Indo-European [indo1319],0,0.0,0.0,3,0,0,domari,0.0,0.0,1,0.0,0,0,0,Severely endangered,Palestine,PSEr102,PSE,PSE,0,999999,POINT (35 32),Ono Academic College,Israel Academic College,0.000146498062,0.0001800689982,0.727,4714.924805,1,80.9678,93.4545,88.64690554,374247.0,95861.0,7.0,15.42122,98.0,0.688,0.4543400109,1.8676876681688049e-06,0.7179270876049428,0.0114581506092319,0.0016869230615581,9,9,8,2
1290,169,nyam1271,Nyamal,nly,language,Australia,-21.6092,119.693,1,Pama-Nyungan [pama1250],0,0.0,0.0,0,0,0,nyamal,0.0,0.0,0,0.0,0,0,0,Critically endangered,Australia,AUSr105,AUS,AUS,0,34,POINT (119.693 -21.6092),Edith Cowan University,Curtin University,0.0108743576,0.0110685565,0.967,60165.66016,1,97.2977,97.3247,94.87618804,115117.0,50480.0,8.0,17.39795,100.0,0.923,1.828920007,1.0000000000000004e-06,0.6413553733423202,0.0074591134812286,0.0011433807785371,9,9,8,3
1291,224,kaya1319,Kayardild,gyd,language,Australia,-17.0695,139.489,1,Tangkic [tang1340],0,0.0,1.41e-06,4,0,0,kayardild,0.0,0.0,1,0.0,0,0,0,Critically endangered,Australia,AUSr103,AUS,AUS,0,8,POINT (139.489 -17.0695),James Cook University,Charles Darwin University,0.007610760338,0.009815697462,0.944,41233.03125,1,97.2977,97.3247,94.87618804,301628.0,27109.0,8.0,17.39795,100.0,0.917,1.828920007,1.8676876681688049e-06,0.7724601193249596,0.0112442191374047,0.001717771696428,9,9,8,1
1292,5363,capp1239,Cappadocian Greek,cpg,language,Eurasia,38.73,35.45,1,Indo-European [indo1319],0,0.0,0.0,0,0,0,cappadocian greek,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Turkey,TURr107,TUR,TUR,0,2800,POINT (35.45 38.73),Abdullah Gül Üniversitesi,Nuh Naci Yazgan Üniversitesi,2.46e-05,7.08e-05,0.816,12408.65723,1,96.1233,95.5385,85.96074154,167326.0,29957.0,11.0,19.44189,97.0,0.786,1.403519988,1.0000000000000004e-06,0.6626426911020551,0.0071255603298145,0.0011384004204183,9,9,8,2
1293,3300,lana1236,Lanas Lobu,ruu,language,Papunesia,5.39196,116.577,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,lanas lobu,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Malaysia,MYSr112,MYS,MYS,0,5000,POINT (116.577 5.39196),Universiti Malaysia Sabah,Politeknik Brunei,0.0007940547058,0.001714635922,0.702,14180.31348,1,98.3696,96.417,97.3986404,137059.0,74161.0,15.0,40.7733,96.0,0.567,0.9508799911,1.0000000000000004e-06,0.6717844885499202,0.0073403273730452,0.0011549877287519,9,9,8,2
1294,3285,okol1241,Okolod,kqv,language,Papunesia,4.53989,115.753,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,okolod,0.0,0.0,0,0.0,0,0,0,Endangered/unsafe,Malaysia,MYSr112,MYS,MYS,0,5000,POINT (115.753 4.53989),Politeknik Brunei,Universiti Islam Sultan Sharif Ali,0.0008974882593,0.0009181694071,0.702,14180.31348,1,98.3696,96.417,97.3986404,137059.0,74161.0,15.0,40.7733,96.0,0.567,0.9508799911,1.0000000000000004e-06,0.6717844885499202,0.0073403273730452,0.0011549877287519,9,9,8,2
1295,1815,megl1237,Megleno-Romanian,ruq,language,Eurasia,41.1174,22.3782,1,Indo-European [indo1319],0,0.0,0.0,0,0,0,megleno-romanian,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Greece,GRCr106,GRC,GRC,0,5000,POINT (22.3782 41.1174),Goce Delcev University of Štip,Aristotle University of Thessaloniki,0.0006492108718,0.0007578514866,0.873,19393.54883,1,91.124,86.9014,83.17066333,134121.0,54330.0,16.0,28.26687,94.0,0.879,1.456419945,1.0000000000000004e-06,0.6068136430717431,0.0074087388526391,0.0011199417736201,9,9,8,3
1296,2390,bata1290,Batak Angkola,akb,language,Papunesia,1.66127,99.60248,1,Austronesian [aust1307],1,0.0,0.0,6,0,0,batak angkola,0.0,0.0,41,0.0,0,0,0,Definitely endangered,Indonesia,IDNr102,IDN,IDN,0,999999,POINT (99.60248 1.66127),Universitas Graha Nusantara Padangsidimpuan,Universitas Muhammadiyah Tapanuli Selatan,0.0004382074486,0.0004466960582,0.711,26839.21875,1,67.2861,87.0883,66.48461277,66839.0,62274.0,17.0,19.4187,96.0,0.708,0.2806800008,7.791224789301367e-06,0.4238384406087933,0.039494693590641,0.0038034368122012,8,9,6,5
1297,2395,bata1293,Batak Karo,btx,language,Papunesia,2.12787,98.2517,1,Austronesian [aust1307],1,0.0,0.0,9,0,0,batak karo,0.0,0.0,54,0.0,0,0,0,Definitely endangered,Indonesia,IDNr102,IDN,IDN,0,999999,POINT (98.2517 2.12787),Universitas Sisingamangaraja XII Tapanuli,Universitas Simalungun,0.0007605976613,0.001153736739,0.711,26839.21875,1,67.2861,87.0883,66.48461277,66839.0,62274.0,17.0,19.4187,96.0,0.708,0.2806800008,8.661827759003716e-06,0.4238384406087933,0.0431451029237795,0.004057965919959,8,9,6,5
1298,820,daiz1235,Dai Zhuang,zhd,language,Eurasia,23.4,104.4,1,Tai-Kadai [taik1256],0,0.0,0.0,0,0,0,dai zhuang,0.0,0.0,0,0.0,0,0,0,Definitely endangered,China,CHNr125,CHN,CHN,0,99999,POINT (104.4 23.4),Wenshan University,Honghe University,0.0001570439202802,0.0009759016750088,0.697,6537.248046875,1,81.4894,80.9409,75.6113160262086,230841.0,27389.0,92.0,0.0,97.0,0.63,2.4326000213623,1.0000000000000004e-06,0.6145066525502202,0.0071361040396688,0.0011106864925055,9,9,8,3
1299,831,azha1235,Azha,aza,language,Eurasia,23.9,104.15,1,Sino-Tibetan [sino1245],0,0.0,0.0,0,0,0,azha,0.0,0.0,0,0.0,0,0,0,Endangered/unsafe,China,CHNr125,CHN,CHN,0,99999,POINT (104.15 23.9),Wenshan University,Honghe University,0.0005510374695943,0.0009092340618812,0.697,6537.248046875,1,81.4894,80.9409,75.6113160262086,230841.0,27389.0,92.0,0.0,97.0,0.63,2.4326000213623,1.0000000000000004e-06,0.6145066525502202,0.0071361040396688,0.0011106864925055,9,9,8,3
1300,841,sani1269,Sani,ysn,language,Eurasia,24.278,103.759,1,Sino-Tibetan [sino1245],0,0.0,0.0,3,0,0,sani,0.0,0.0,1,0.0,0,0,0,Endangered/unsafe,China,CHNr125,CHN,CHN,0,99999,POINT (103.759 24.278),Honghe University,Wenshan University,0.0009853656870852,0.0010423267428676,0.697,6537.248046875,1,81.4894,80.9409,75.6113160262086,230841.0,27389.0,92.0,0.0,97.0,0.63,2.4326000213623,1.8676876681688049e-06,0.6145066525502202,0.0120193172379037,0.001627418001861,9,9,7,3
1301,845,axiy1235,Axi Yi,yix,language,Eurasia,24.6009,103.713,1,Sino-Tibetan [sino1245],0,0.0,0.0,3,0,0,axi yi,0.0,0.0,1,0.0,0,0,0,Definitely endangered,China,CHNr125,CHN,CHN,0,99999,POINT (103.713 24.6009),Yunnan Minzu University,Yunnan Arts University,0.000895881019838,0.0009182501370544,0.697,6537.248046875,1,81.4894,80.9409,75.6113160262086,230841.0,27389.0,92.0,0.0,97.0,0.63,2.4326000213623,1.8676876681688049e-06,0.6145066525502202,0.0120193172379037,0.001627418001861,9,9,7,3
1302,874,cent2004,Central Bai,bca,language,Eurasia,26.1666,99.7052,1,Sino-Tibetan [sino1245],0,0.0,0.0,3,0,0,central bai,0.0,0.0,1,0.0,0,0,0,Endangered/unsafe,China,CHNr125,CHN,CHN,0,99999,POINT (99.7052 26.1666),Dali University,Baoshan University,0.0006694126365817,0.0011657326758052,0.697,6537.248046875,1,81.4894,80.9409,75.6113160262086,230841.0,27389.0,92.0,0.0,97.0,0.63,2.4326000213623,1.8676876681688049e-06,0.6145066525502202,0.0120193172379037,0.001627418001861,9,9,7,3
1303,3313,kens1248,Kensiu,kns,language,Eurasia,5.98085,101.026,1,Austroasiatic [aust1305],0,0.0,0.0,0,0,0,kensiu,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Malaysia,MYSr102,MYS,MYS,0,600,POINT (101.026 5.98085),Universiti AIMST,Yala Rajabhat University,0.0006038918051,0.0006261377424,0.799,14232.2998,1,98.3696,96.417,97.3986404,198043.0,67653.0,9.0,40.7733,96.0,0.706,0.9508799911,1.0000000000000004e-06,0.7212978100196161,0.0070160202618379,0.0011650128590687,9,9,8,2
1304,3255,laha1253,Lahanan,lhn,language,Papunesia,2.72734,113.947,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,lahanan,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Malaysia,MYSr113,MYS,MYS,0,350,POINT (113.947 2.72734),Universiti Islam Sultan Sharif Ali,Politeknik Brunei,0.002382724234,0.002390288598,0.737,14180.31348,1,98.3696,96.417,97.3986404,228938.0,99043.0,8.0,40.7733,96.0,0.614,0.9508799911,1.0000000000000004e-06,0.7417566239563743,0.0069053591033048,0.0011697098224228,9,9,8,1
1305,3926,sout2990,Southern Pastaza Quechua,qup,language,South America,-3.32733,-76.527,1,Quechuan [quec1387],1,0.0,0.0,9,0,0,southern pastaza quechua,0.0,0.0,40,0.0,0,0,0,Endangered/unsafe,Peru,PERr102,PER,PER,0,1900,POINT (-76.527 -3.32733),Universidad Estatal Amazonica,Universidad Nacional de Educación,0.002368859296,0.002401679456,0.702,10471.91113,1,84.937,55.2084,74.67495213,271740.0,235983.0,21.0,29.64282,94.0,0.656,0.164350003,7.717580550145633e-06,0.6212398555726417,0.0326447154003997,0.004041839395937,8,9,6,3
1306,3827,kumz1235,Kumzari,zum,language,Eurasia,26.1602,56.4202,1,Indo-European [indo1319],0,0.0,0.0,0,0,0,kumzari,0.0,0.0,0,0.0,0,0,0,Endangered/unsafe,Oman,OMNt,OMN,OMN,0,2300,POINT (56.4202 26.1602),American University of Ras Al Khaimah,Ras al-Khaimah Medical and Health Sciences University,0.0005660263925,0.0005929203151,0.816,35982.75391,1,98.4639,97.9751,97.84900651,132794.0,50237.0,19.0,46.1452,97.0,0.756,0.275059998,1.0000000000000004e-06,0.6700635458296361,0.0073346218043056,0.0011537015472632,9,9,8,2
1307,1376,kore1283,Koreguaje,coe,language,South America,0.92316,-75.3475,1,Tucanoan [tuca1253],1,0.0,0.0,5,0,0,koreguaje,0.0,0.0,1,0.0,0,0,0,Definitely endangered,Colombia,COLr107,COL,COL,0,9999,POINT (-75.3475 0.92316),Universidad de la Amazonia,Universidad CESMAG,0.0007432240518,0.001952055179,0.703,16410.06445,1,75.8153,59.4656,72.79637855,138438.0,114374.0,18.0,23.12693,96.0,0.606,0.2896099985,1.8676876681688049e-06,0.514894887401448,0.0110214372542146,0.0016474602745165,9,9,8,4
1308,1452,sain1246,Saint Lucian Creole French,acf,language,North America,15.3947,-61.3641,1,Indo-European [indo1319],1,0.0,0.0,12,0,0,saint lucian creole french,0.0,0.0,59,0.0,0,0,0,Potentially vulnerable,Dominica,DMAt,DMA,DMA,0,999999,POINT (-61.3641 15.3947),Ross University School of Medicine,Université des Antilles,0.0001875166203,0.0008457896428,0.72,10613.86035,0,87.8834,77.1321,83.37668966,140172.0,85409.0,36.0,12.4324197769165,100.0,0.683,0.0538,8.961922394255678e-06,0.5949577791213329,0.0399715590032986,0.0044351597007022,8,9,6,3
1309,5328,buna1278,Bunak,bfn,language,Papunesia,-9.13618,125.216,1,Timor-Alor-Pantar [timo1261],0,0.0,0.006019759923,0,0,0,bunak,0.0,0.0,0,0.0,0,0,0,Endangered/unsafe,East Timor,TLSr104,TLS,TLS,0,76000,POINT (125.216 -9.13618),East Timor Coffee Institute,Universidade da Paz,0.0004744080361,0.0006555937688,0.584,2126.043701,0,65.1225,18.1706,40.75211883,94521.0,22237.0,102.0,19.41869926452637,69.90000153,0.491,0.2807,2.436174213105668e-06,0.3267002500788821,0.0045836987848189,0.0010341623530633,9,9,9,6
1310,3319,tobi1239,Tobilung,tgb,language,Papunesia,6.56097,116.67,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,tobilung,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Malaysia,MYSr112,MYS,MYS,0,4000,POINT (116.67 6.56097),Universiti Malaysia Sabah,Cor Jesu College,0.0007487906299,0.002107500507,0.702,14180.31348,1,98.3696,96.417,97.3986404,137059.0,74161.0,15.0,40.7733,96.0,0.567,0.9508799911,1.0000000000000004e-06,0.6717844885499202,0.0073082364539907,0.0011533021198669,9,9,8,2
1311,2690,sout2699,Southern Uzbek,uzs,language,Eurasia,36.6099,60.6907,1,Turkic [turk1311],0,0.0,0.0,4,0,0,southern uzbek,0.0,0.0,2,0.0,0,0,0,Potentially vulnerable,Iran,IRNr110,IRN,IRN,0,4165700,POINT (60.6907 36.6099),Ferdowsi University of Mashhad,Mashhad University of Medical Sciences,0.001199174539,0.001199256772,0.757,11634.89063,1,72.3637,79.4722,81.71699052,207489.0,138959.0,31.0,40.19529,88.95999908,0.71,0.7882900238,2.438288098462732e-06,0.5804874514680303,0.0156524215386919,0.0019058206706331,9,9,7,3
1312,553,cint1239,Cinta Larga,cin,language,South America,-10.5879,-60.8312,1,Tupian [tupi1275],0,0.0,0.0,3,0,0,cinta larga,0.0,0.0,1,0.0,0,0,0,Definitely endangered,Brazil,BRAr125,BRA,BRA,0,9999,POINT (-60.8312 -10.5879),Universidade Federal de Rondônia,Universidad de la Amazonía Boliviana,0.003575738427,0.005253563492,0.751,10471.91113,1,88.1302,84.1061,80.52775094,236564.0,193071.0,8.0,18.36665,94.69000244,0.697,1.145259976,1.8676876681688049e-06,0.657219962152917,0.0117326306400074,0.0016509440989486,9,9,7,2
1313,873,qaua1234,Central Gelao-Qau,gqu,language,Eurasia,26.155438,106.16455,1,Tai-Kadai [taik1256],0,0.0,0.0,0,0,0,central gelao-qau,0.0,0.0,0,0.0,0,0,0,Severely endangered,China,CHNr124,CHN,CHN,0,2000,POINT (106.16455 26.155438),Guizhou University of Finance and Economics,Guizhou Normal University,0.0005244791976999,0.0007055230525765,0.69,10165.6875,1,81.4894,80.9409,75.6113160262086,286568.0,38119.0,28.0,0.0,97.0,0.628,2.4326000213623,1.0000000000000004e-06,0.6407082253873555,0.0069229364446499,0.0011149253351418,9,9,8,3
1314,3330,kwan1273,Kwangali,kwn,language,Africa,-17.9026,19.256,1,Atlantic-Congo [atla1278],0,0.0,0.0,5,0,0,kwangali,1.142697505,0.0,5,0.0,0,0,1,Potentially vulnerable,Namibia,NAMr108,NAM,NAM,0,84000,POINT (19.256 -17.9026),Universidade Cuíto Cuanavale,The University of Barotseland,0.003605665783,0.004698473582,0.524,9800.780273,0,78.5538,63.0031,62.21499113,11834.0,7520.0,67.0,12.11935,92.25,0.482,0.3498600125,3.468477394106698e-06,0.3115162777788095,0.0176136132275408,0.0023914365197383,9,9,7,7
1315,4072,yele1255,Yele,yle,language,Papunesia,-11.3796,154.127,1,Isolate,1,0.0,0.03334815614,11,0,0,yele,0.0,0.0,2,0.0,0,0,0,Definitely endangered,Papua New Guinea,PNGr105,PNG,PNG,0,3800,POINT (154.127 -11.3796),Solomon Islands National University,Pacific Adventist University,0.00617975845,0.007130227608,0.564,2750.807373,1,48.3482,27.9065,26.99104252,58142.0,7529.0,340.0,19.41869926452637,64.0,0.466,0.03158000112,7.431327208290636e-06,0.2290481174667792,0.0073661723583115,0.0017423668212448,9,9,8,8
1316,243,ward1246,Wardaman,wrr,language,Australia,-15.4155,132.604,1,Yangmanic [yang1287],0,0.0,0.0,0,0,0,wardaman,0.0,0.0,0,0.0,0,0,0,Severely endangered,Australia,AUSr107,AUS,AUS,0,24,POINT (132.604 -15.4155),Charles Darwin University,Universidade Oriental Timor Lorosa'e,0.003502441125,0.009793775447,0.94,52801.40625,1,97.2977,97.3247,94.87618804,136321.0,22083.0,65.0,17.39795,100.0,0.92,1.828920007,1.0000000000000004e-06,0.662631785648881,0.0072582681186466,0.001145417973032,9,9,8,2
1317,659,tuto1241,Tutong,ttg,language,Papunesia,4.74327,114.638,1,Austronesian [aust1307],0,0.0,0.0,0,0,0,tutong,0.0,0.0,0,0.0,0,0,0,Definitely endangered,Brunei,BRNt,BRN,BRN,0,17000,POINT (114.638 4.74327),Universiti Islam Sultan Sharif Ali,Politeknik Brunei,0.0003180689438,0.0003363453749,0.829,29810.1582,1,91.8353,94.9998,99.0,117188.0,93135.0,5.0,39.22747,97.58999634,0.688,0.2776300013,1.0000000000000004e-06,0.6332780340071583,0.0075275232236374,0.0011420306131594,9,9,8,3
1318,109,midd1357,Middle Clarence Bandjalang,bdy,language,Australia,-29.042737,152.780249,1,Pama-Nyungan [pama1250],0,0.0,0.0,0,0,0,middle clarence bandjalang,0.0,0.0,0,0.0,0,0,0,Severely endangered,Australia,AUSr101,AUS,AUS,0,99,POINT (152.780249 -29.042737),Southern Cross University,Bond University,0.0005652262664,0.001159843164,0.952,43029.26563,1,97.2977,97.3247,94.87618804,94094.0,54565.0,9.0,17.39795,100.0,0.927,1.828920007,1.0000000000000004e-06,0.6168570985085192,0.0075707946240063,0.0011342381401614,9,9,8,3
1319,101,gami1243,Yuwaalaraay-Gamilaraay,kld,language,Australia,-29.9037,149.543,1,Pama-Nyungan [pama1250],0,0.0,0.0,0,0,0,yuwaalaraay-gamilaraay,0.0,0.0,0,0.0,0,0,0,Critically endangered,Australia,AUSr101,AUS,AUS,0,99,POINT (149.543 -29.9037),"University of New England, Australia",University of Southern Queensland,0.002180525434,0.003316000446,0.952,43029.26563,1,97.2977,97.3247,94.87618804,94094.0,54565.0,9.0,17.39795,100.0,0.927,1.828920007,1.0000000000000004e-06,0.6168570985085192,0.0075707946240063,0.0011342381401614,9,9,8,3
1320,557,karo1305,Karo (Brazil),arr,language,South America,-10.3342,-61.5691,1,Tupian [tupi1275],0,0.0,0.0,4,0,0,karo (brazil),0.0,0.0,4,0.0,0,0,0,Definitely endangered,Brazil,BRAr101,BRA,BRA,0,999,POINT (-61.5691 -10.3342),Universidade Federal de Rondônia,Universidad de la Amazonía Boliviana,0.002816118082,0.004548576381,0.727,10471.91113,1,88.1302,84.1061,80.52775094,353123.0,237790.0,2.0,18.36665,94.69000244,0.669,1.145259976,3.1832136349297055e-06,0.7100703537649461,0.0174534312461025,0.0023099977940931,9,9,7,2
1321,546,suru1262,Suruí,sru,language,South America,-11.0989,-61.2818,1,Tupian [tupi1275],0,0.0,0.0,3,0,0,suruí,0.0,0.0,1,0.0,0,0,0,Definitely endangered,Brazil,BRAr101,BRA,BRA,0,999,POINT (-61.2818 -11.0989),Universidade Federal de Rondônia,Universidad de la Amazonía Boliviana,0.003513271282,0.004787641609,0.727,10471.91113,1,88.1302,84.1061,80.52775094,353123.0,237790.0,2.0,18.36665,94.69000244,0.669,1.145259976,1.8676876681688049e-06,0.7100703537649461,0.0111848386078025,0.0016672754454661,9,9,8,2
1322,60,toba1269,Toba,tob,language,South America,-23.77,-61.96,1,Guaicuruan [guai1249],1,0.0,0.0,6,0,0,toba,4.293623583,0.0,2,0.0,0,0,0,Endangered/unsafe,Argentina,ARGr103,ARG,ARG,0,40,POINT (-61.96 -23.77),Universidad Privada del Chaco,Universidad Nacional del Chaco Austral,0.002456142599,0.003388205623,0.829,20113.93164,1,89.46,93.38,88.37535691,129648.0,43216.0,28.0,13.62162,97.0,0.841,0.5176399946,2.438288098462732e-06,0.6136248093184612,0.0131415895570838,0.0020242922203709,9,9,7,3
