code,iso639_3,glottocode,AdjustedWPsize,Articles,WPincubatornew,WPsizeinchars,Realtotalratio,Avggoodpagelength,Population Size,Digital Support,has_glottolog,has_bible,win11_os_supported,tatoeba_sentences,has_wals,Ethnologue_Status,has_wiki
yzg,yzg,emab1235,,,0,,,,3,0,1,0,0,,0,1,0
yzk,yzk,zokh1238,,,0,,,,5,0,1,0,0,,0,1,0
zaa,zaa,sier1250,,,0,,,,3,2,1,0,0,,1,2,0
zab,zab,sanj1284,,,0,,,,5,2,1,0,0,,1,2,0
zac,zac,ocot1244,,,0,,,,5,1,1,0,0,,0,2,0
zad,zad,cajo1238,,,0,,,,3,1,1,0,0,,0,2,0
zae,zae,yare1249,,,0,,,,3,1,1,0,0,,0,2,0
zaf,zaf,ayoq1235,,,0,,,,0,1,1,0,0,,0,1,0
zag,zag,zagh1240,,,0,,,,5,1,1,0,0,,1,2,0
zah,zah,zang1255,,,0,,,,0,0,1,0,0,,0,1,0
zai,zai,isth1244,,,1,,,,5,2,1,0,0,,1,1,0
zaj,zaj,zara1247,,,0,,,,5,1,1,0,0,,0,1,0
zak,zak,zana1238,,,0,,,,5,1,1,0,0,,0,2,0
zal,zal,zauz1238,,,0,,,,3,0,1,0,0,,0,1,0
zam,zam,miah1235,,,0,,,,3,2,1,0,0,,0,1,0
zao,zao,ozol1235,,,0,,,,3,1,1,0,0,,0,2,0
zap,zap,,,,0,,,,,,0,0,0,,0,,0
zaq,zaq,aloa1235,,,0,,,,3,2,1,0,0,,0,2,0
zar,zar,rinc1236,,,0,,,,5,2,1,0,0,,0,2,0
zas,zas,sant1450,,,0,,,,3,2,1,0,0,,0,2,0
zat,zat,taba1268,,,0,,,,3,1,1,0,0,,0,1,0
zau,zau,zang1248,,,0,,,,5,1,1,0,0,,0,1,0
zav,zav,yatz1235,,,0,,,,3,2,1,0,0,,1,1,0
zaw,zaw,mitl1236,,,0,,,,5,2,1,0,0,,1,2,0
zax,zax,xada1235,,,0,,,,3,1,1,0,0,,0,1,0
zay,zay,zays1235,,,0,,,,5,1,1,0,0,,1,2,0
zaz,zaz,zari1242,,,0,,,,0,0,1,0,0,,0,1,0
zbc,zbc,cent2098,,,0,,,,3,0,1,0,0,,0,1,0
zbe,zbe,east2486,,,0,,,,3,0,1,0,0,,0,1,0
zbl,zbl,blis1239,,,,,,,,,1,0,0,,0,,0
zbt,zbt,batu1260,,,0,,,,3,0,1,0,0,,0,1,0
zbu,zbu,zara1252,,,0,,,,3,0,1,0,0,,0,2,0
zbw,zbw,west2564,,,0,,,,3,0,1,0,0,,0,1,0
zca,zca,coat1244,,,0,,,,3,1,1,0,0,,0,2,0
zcd,zcd,,,,0,,,,5,0,0,0,0,,0,2,0
zch,zch,cent2009,,,0,,,,7,0,1,0,0,,0,2,0
zdj,zdj,ngaz1238,,,0,,,,5,2,1,0,0,,0,2,0
zea,zea,zeeu1238,7.068893,3.987443,0,7.068893,0.6025733401955738,3.096572,5,2,1,0,0,1.0791812460476249,1,1,1
zeg,zeg,zena1237,,,0,,,,3,0,1,0,0,,0,2,0
zeh,zeh,east2363,,,0,,,,7,1,1,0,0,,0,2,0
zem,zem,zeem1242,,,0,,,,0,0,1,0,0,,0,1,0
zen,zen,zena1248,,,1,,,,3,2,1,0,0,,1,1,0
zga,zga,nucl1379,,,0,,,,5,2,1,0,0,,1,2,0
zgb,zgb,guib1245,,,0,,,,7,0,1,0,0,,1,2,0
zgh,zgh,,7.666868,4.101231,0,7.666868,0.8966336633663367,3.567086,0,2,0,0,0,4.314983145039124,0,3,1
zgm,zgm,minz1236,,,0,,,,5,0,1,0,0,,0,2,0
zgn,zgn,guib1244,,,0,,,,7,2,1,0,0,,0,3,0
zgr,zgr,mago1248,,,0,,,,3,0,1,0,0,,0,1,0
zha,zha,,6.096058,3.581039,0,6.096058,0.19522435056415638,2.646712,,,0,0,0,,0,,1
zhb,zhb,zhab1238,,,0,,,,3,0,1,0,0,,0,1,0
zhd,zhd,daiz1235,,,0,,,,5,1,1,0,0,,0,1,0
zhi,zhi,zhir1238,,,0,,,,5,0,1,0,0,,0,2,0
zhn,zhn,nong1247,,,0,,,,5,1,1,0,0,,0,3,0
zho,zho,,9.644267,6.460265,0,9.644267,0.4166108471547989,3.194448,,,0,0,1,,0,,1
zhw,zhw,zhoa1238,,,0,,,,3,1,1,0,0,,0,1,0
zia,zia,ziaa1250,,,0,,,,3,1,1,0,0,,0,2,0
zib,zib,zimb1247,,,0,,,,5,1,1,0,0,,0,2,0
zik,zik,zima1244,,,0,,,,3,0,1,0,0,,1,2,0
zil,zil,zial1235,,,0,,,,5,0,1,0,0,,0,2,0
zim,zim,mesm1239,,,0,,,,5,1,1,0,0,,0,2,0
zin,zin,zinz1238,,,0,,,,5,2,1,0,0,,0,1,0
ziw,ziw,zigu1244,,,0,,,,5,2,1,0,0,,0,1,0
ziz,ziz,zizi1238,,,0,,,,3,1,1,0,0,,0,2,0
zka,zka,kaim1241,,,0,,,,3,0,1,0,0,,0,2,0
zkd,zkd,,,,0,,,,5,0,0,0,0,,0,1,0
zkg,zkg,kogu1234,,,,,,,,,1,0,0,,0,,0
zkk,zkk,kara1289,,,0,,,,0,0,1,0,0,,1,0,0
zkn,zkn,,,,0,,,,3,0,0,0,0,,0,2,0
zko,zko,kott1239,,,0,,,,0,0,1,0,0,,0,0,0
zkp,zkp,saop1235,,,0,,,,0,0,1,0,0,,0,0,0
zkr,zkr,zakh1243,,,0,,,,3,0,1,0,0,,0,1,0
zkt,zkt,kita1247,,,,,,,,,1,0,0,,0,,0
zku,zku,kaur1267,,,0,,,,3,1,1,0,0,,1,1,0
zkv,zkv,,,,0,,,,0,0,0,0,0,,0,0,0
zla,zla,zula1235,,,0,,,,5,0,1,0,0,,0,2,0
zlj,zlj,liuj1238,,,0,,,,7,1,1,0,0,,0,2,0
zlm,zlm,mala1479,,,0,,,,7,,1,0,0,3.355643050220869,1,3,0
zln,zln,lian1252,,,0,,,,5,0,1,0,0,,0,1,0
zlq,zlq,liuq1235,,,0,,,,5,0,1,0,0,,0,1,0
zlu,zlu,zull1239,,,0,,,,3,1,1,0,0,,0,2,0
zma,zma,mand1416,,,0,,,,0,0,1,0,0,,0,0,0
zmb,zmb,zimb1251,,,0,,,,5,1,1,0,0,,0,2,0
zmc,zmc,marg1253,,,0,,,,0,0,1,0,0,,1,0,0
zmd,zmd,mari1422,,,0,,,,0,0,1,0,0,,0,1,0
zme,zme,mang1382,,,0,,,,0,0,1,0,0,,0,0,0
zmf,zmf,mfin1238,,,0,,,,3,0,1,0,0,,0,1,0
zmg,zmg,mart1254,,,0,,,,0,0,1,0,0,,0,1,0
zmh,zmh,mako1250,,,0,,,,0,0,1,0,0,,0,1,0
zmi,zmi,nege1240,,,1,,,,0,1,1,0,0,,1,1,0
zmj,zmj,mari1421,,,0,,,,0,0,1,0,0,,0,1,0
zmk,zmk,mand1417,,,0,,,,0,0,1,0,0,,0,0,0
zml,zml,madn1237,,,0,,,,0,0,1,0,0,,1,0,0
zmm,zmm,mari1417,,,0,,,,0,0,1,0,0,,0,1,0
zmn,zmn,mban1268,,,0,,,,3,0,1,0,0,,0,1,0
zmo,zmo,molo1257,,,0,,,,3,0,1,0,0,,0,1,0
zmp,zmp,mpuo1241,,,0,,,,5,0,1,0,0,,0,1,0
zmq,zmq,mitu1240,,,0,,,,5,1,1,0,0,,1,2,0
zmr,zmr,mara1386,,,0,,,,0,0,1,0,0,,1,1,0
zms,zms,mbes1238,,,0,,,,3,1,1,0,0,,0,2,0
zmt,zmt,mari1419,,,0,,,,0,0,1,0,0,,1,1,0
zmu,zmu,muru1266,,,0,,,,0,0,1,0,0,,1,1,0
zmv,zmv,mbar1253,,,0,,,,0,0,1,0,0,,0,0,0
zmw,zmw,mbod1238,,,0,,,,5,1,1,0,0,,0,2,0
zmx,zmx,bomi1238,,,0,,,,5,0,1,0,0,,0,1,0
zmy,zmy,mari1423,,,0,,,,0,0,1,0,0,,0,1,0
zmz,zmz,mban1263,,,0,,,,5,1,1,0,0,,0,2,0
zna,zna,zang1249,,,0,,,,3,1,1,0,0,,0,2,0
zne,zne,zand1248,,,0,,,,7,2,1,0,0,,1,3,0
zng,zng,mang1378,,,0,,,,3,0,1,0,0,,0,1,0
znk,znk,mana1248,,,0,,,,0,0,1,0,0,,0,0,0
zns,zns,mang1416,,,0,,,,3,0,1,0,0,,0,1,0
zoc,zoc,copa1236,,,0,,,,5,1,1,0,0,,1,2,0
zoh,zoh,chim1300,,,0,,,,3,1,1,0,0,,1,1,0
zom,zom,zouu1235,,,0,,,,5,2,1,0,0,,0,2,0
zoo,zoo,asun1236,,,0,,,,3,1,1,0,0,,0,1,0
zoq,zoq,taba1264,,,0,,,,0,1,1,0,0,,0,1,0
zor,zor,rayo1235,,,0,,,,3,0,1,0,0,,1,1,0
zos,zos,fran1266,,,0,,,,5,1,1,0,0,,1,2,0
zpa,zpa,lach1250,,,0,,,,3,1,1,0,0,,0,2,0
zpb,zpb,yaut1235,,,0,,,,3,1,1,0,0,,0,1,0
zpc,zpc,choa1237,,,0,,,,5,2,1,0,0,,0,1,0
zpd,zpd,sout3005,,,0,,,,3,1,1,0,0,,1,1,0
zpe,zpe,peta1247,,,0,,,,3,1,1,0,0,,0,2,0
zpf,zpf,sanp1261,,,0,,,,5,1,1,0,0,,0,2,0
zpg,zpg,guev1238,,,0,,,,3,2,1,0,0,,0,2,0
zph,zph,toto1308,,,0,,,,3,1,1,0,0,,0,1,0
zpi,zpi,sant1451,,,0,,,,3,1,1,0,0,,1,1,0
zpj,zpj,quia1235,,,0,,,,3,1,1,0,0,,0,2,0
zpk,zpk,tlac1240,,,0,,,,0,1,1,0,0,,0,1,0
zpl,zpl,lach1249,,,0,,,,3,1,1,0,0,,0,2,0
zpm,zpm,mixt1426,,,0,,,,3,1,1,0,0,,1,2,0
zpn,zpn,sant1447,,,0,,,,3,1,1,0,0,,0,1,0
zpo,zpo,amat1238,,,0,,,,5,2,1,0,0,,0,2,0
zpp,zpp,elal1235,,,0,,,,3,1,1,0,0,,0,2,0
zpq,zpq,zoog1238,,,0,,,,3,2,1,0,0,,1,1,0
zpr,zpr,sant1452,,,0,,,,3,1,1,0,0,,0,1,0
zps,zps,coat1243,,,0,,,,3,1,1,0,0,,0,1,0
zpt,zpt,sanv1242,,,0,,,,3,1,1,0,0,,0,2,0
zpu,zpu,yala1267,,,0,,,,3,2,1,0,0,,0,2,0
zpv,zpv,chic1274,,,0,,,,3,1,1,0,0,,0,1,0
zpw,zpw,zani1235,,,0,,,,3,1,1,0,0,,0,1,0
zpx,zpx,sanb1241,,,0,,,,3,1,1,0,0,,0,1,0
zpy,zpy,maza1294,,,0,,,,3,1,1,0,0,,0,1,0
zpz,zpz,texm1235,,,0,,,,3,1,1,0,0,,1,2,0
zqe,zqe,qiub1238,,,0,,,,5,1,1,0,0,,0,2,0
zrg,zrg,mirg1238,,,0,,,,5,1,1,0,0,,0,2,0
zrn,zrn,zire1244,,,0,,,,3,1,1,0,0,,0,1,0
zro,zro,zapa1253,,,0,,,,0,1,1,0,0,,1,1,0
zrp,zrp,zarp1238,,,,,,,,,1,0,0,,0,,0
zrs,zrs,nucl1594,,,0,,,,3,1,1,0,0,,1,1,0
zsa,zsa,sara1323,,,0,,,,3,0,1,0,0,,0,1,0
zsl,zsl,zamb1239,,,0,,,,5,1,1,0,0,,0,2,0
zsm,zsm,stan1306,,,0,,,,0,,1,0,0,3.878694100396108,1,3,0
zsr,zsr,,,,0,,,,5,1,0,0,0,,0,2,0
zsu,zsu,suku1264,,,0,,,,3,0,1,0,0,,0,2,0
ztc,ztc,lach1251,,,,,,,,,1,0,0,,0,,0
zte,zte,elot1235,,,0,,,,3,1,1,0,0,,0,1,0
ztg,ztg,xana1235,,,0,,,,3,1,1,0,0,,0,2,0
ztl,ztl,lapa1249,,,0,,,,3,1,1,0,0,,0,2,0
ztm,ztm,sana1286,,,0,,,,0,1,1,0,0,,0,1,0
ztn,ztn,sant1448,,,0,,,,3,1,1,0,0,,0,1,0
ztp,ztp,loxi1235,,,0,,,,5,1,1,0,0,,0,2,0
ztq,ztq,quio1241,,,0,,,,3,2,1,0,0,,0,2,0
zts,zts,tilq1235,,,0,,,,3,1,1,0,0,,0,2,0
ztt,ztt,teja1235,,,0,,,,0,1,1,0,0,,0,1,0
ztu,ztu,guil1236,,,0,,,,5,1,1,0,0,,0,2,0
ztx,ztx,zaac1239,,,0,,,,3,1,1,0,0,,0,1,0
zty,zty,yate1242,,,0,,,,3,2,1,0,0,,0,2,0
zuh,zuh,toka1244,,,0,,,,3,1,1,0,0,,0,2,0
zul,zul,zulu1248,7.267785,4.130012,0,7.267785,0.7471826809015422,3.151248,7,3,1,1,0,2.0453229787866576,1,3,1
zum,zum,kumz1235,,,0,,,,3,1,1,0,0,,0,1,0
zun,zun,zuni1245,,,0,,,,5,1,1,0,0,,1,1,0
zuy,zuy,zuma1239,,,0,,,,0,1,1,0,0,,0,0,0
zwa,zwa,zayy1238,,,0,,,,5,1,1,0,0,,0,1,0
zyb,zyb,yong1276,,,0,,,,7,2,1,0,0,,0,2,0
zyg,zyg,yang1286,,,0,,,,5,1,1,0,0,,0,2,0
zyj,zyj,youj1238,,,0,,,,5,1,1,0,0,,0,2,0
zyn,zyn,yong1275,,,0,,,,7,0,1,0,0,,0,2,0
zyp,zyp,zyph1238,,,0,,,,5,1,1,0,0,,0,2,0
zza,zza,,,,0,,,,,,0,0,0,3.244771761495295,0,,0
zzj,zzj,zuoj1238,,,0,,,,7,0,1,0,0,,0,2,0
abai1241,,abai1241,,,,,,,,,0,0,0,,0,,0
adha1238,,adha1238,,,,,,,,,0,0,0,,0,,0
adur1234,,adur1234,,,,,,,,,0,0,0,,0,,0
afgh1240,,afgh1240,,,,,,,,,0,0,0,,0,,0
afud1235,,afud1235,,,,,,,,,0,0,0,,0,,0
agbi1234,,agbi1234,,,,,,,,,0,0,0,,0,,0
akpo1243,,akpo1243,,,,,,,,,0,0,0,,0,,0
alac1239,,alac1239,,,,,,,,,0,0,0,,0,,0
alac1240,,alac1240,,,,,,,,,0,0,0,,0,,0
alag1249,,alag1249,,,,,,,,,0,0,0,,0,,0
alip1234,,alip1234,,,,,,,,,0,0,0,,0,,0
alle1238,,alle1238,,,,,,,,,0,0,0,,0,,0
amam1246,,amam1246,,,,,,,,,0,0,0,,0,,0
ambe1246,,ambe1246,,,,,,,,,0,0,0,,0,,0
amer1255,,amer1255,,,,,,,,,0,0,0,,0,,0
amir1234,,amir1234,,,,,,,,,0,0,0,,0,,0
amor1239,,amor1239,,,,,,,,,0,0,0,,0,,0
amot1239,,amot1239,,,,,,,,,0,0,0,,0,,0
anau1243,,anau1243,,,,,,,,,0,0,0,,0,,0
anci1249,,anci1249,,,,,,,,,0,0,0,,0,,0
ando1254,,ando1254,,,,,,,,,0,0,0,,0,,0
andr1246,,andr1246,,,,,,,,,0,0,0,,0,,0
anga1315,,anga1315,,,,,,,,,0,0,0,,0,,0
anti1242,,anti1242,,,,,,,,,0,0,0,,0,,0
apia1247,,apia1247,,,,,,,,,0,0,0,,0,,0
apol1242,,apol1242,,,,,,,,,0,0,0,,0,,0
apot1235,,apot1235,,,,,,,,,0,0,0,,0,,0
apul1236,,apul1236,,,,,,,,,0,0,0,,0,,0
arab1399,,arab1399,,,,,,,,,0,0,0,,0,,0
arac1235,,arac1235,,,,,,,,,0,0,0,,0,,0
araf1245,,araf1245,,,,,,,,,0,0,0,,0,,0
arai1239,,arai1239,,,,,,,,,0,0,0,,0,,0
aram1260,,aram1260,,,,,,,,,0,0,0,,0,,0
araz1236,,araz1236,,,,,,,,,0,0,0,,0,,0
arch1246,,arch1246,,,,,,,,,0,0,0,,0,,0
ariz1237,,ariz1237,,,,,,,,,0,0,0,,0,,0
arma1243,,arma1243,,,,,,,,,0,0,0,,0,,0
aroa1234,,aroa1234,,,,,,,,,0,0,0,,0,,0
arua1264,,arua1264,,,,,,,,,0,0,0,,0,,0
arub1238,,arub1238,,,,,,,,,0,0,0,,0,,0
arus1242,,arus1242,,,,,,,,,0,0,0,,0,,0
atac1235,,atac1235,,,,,,,,,0,0,0,,0,,0
athi1234,,athi1234,,,,,,,,,0,0,0,,0,,0
avai1234,,avai1234,,,,,,,,,0,0,0,,0,,0
avok1244,,avok1244,,,,,,,,,0,0,0,,0,,0
awia1234,,awia1234,,,,,,,,,0,0,0,,0,,0
baaz1234,,baaz1234,,,,,,,,,0,0,0,,0,,0
baen1237,,baen1237,,,,,,,,,0,0,0,,0,,0
bafo1235,,bafo1235,,,,,,,,,0,0,0,,0,,0
bagu1249,,bagu1249,,,,,,,,,0,0,0,,0,,0
baim1246,,baim1246,,,,,,,,,0,0,0,,0,,0
bala1316,,bala1316,,,,,,,,,0,0,0,,0,,0
bala1318,,bala1318,,,,,,,,,0,0,0,,0,,0
bali1287,,bali1287,,,,,,,,,0,0,0,,0,,0
bang1369,,bang1369,,,,,,,,,0,0,0,,0,,0
bant1298,,bant1298,,,,,,,,,0,0,0,,0,,0
bape1239,,bape1239,,,,,,,,,0,0,0,,0,,0
barr1252,,barr1252,,,,,,,,,0,0,0,,0,,0
basq1252,,basq1252,,,,,,,,,0,0,0,,0,,0
basu1243,,basu1243,,,,,,,,,0,0,0,,0,,0
bata1295,,bata1295,,,,,,,,,0,0,0,,0,,0
baux1234,,baux1234,,,,,,,,,0,0,0,,0,,0
bell1264,,bell1264,,,,,,,,,0,0,0,,0,,0
belu1239,,belu1239,,,,,,,,,0,0,0,,0,,0
berb1261,,berb1261,,,,,,,,,0,0,0,,0,,0
beto1236,,beto1236,,,,,,,,,0,0,0,,0,,0
bhut1234,,bhut1234,,,,,,,,,0,0,0,,0,,0
bian1249,,bian1249,,,,,,,,,0,0,0,,0,,0
bida1238,,bida1238,,,,,,,,,0,0,0,,0,,0
bina1274,,bina1274,,,,,,,,,0,0,0,,0,,0
bind1234,,bind1234,,,,,,,,,0,0,0,,0,,0
bind1235,,bind1235,,,,,,,,,0,0,0,,0,,0
bind1236,,bind1236,,,,,,,,,0,0,0,,0,,0
boka1249,,boka1249,,,,,,,,,0,0,0,,0,,0
boma1250,,boma1250,,,,,,,,,0,0,0,,0,,0
boma1251,,boma1251,,,,,,,,,0,0,0,,0,,0
bona1255,,bona1255,,,,,,,,,0,0,0,,0,,0
boni1239,,boni1239,,,,,,,,,0,0,0,,0,,0
borg1236,,borg1236,,,,,,,,,0,0,0,,0,,0
brok1250,,brok1250,,,,,,,,,0,0,0,,0,,0
brok1252,,brok1252,,,,,,,,,0,0,0,,0,,0
buen1244,,buen1244,,,,,,,,,0,0,0,,0,,0
bula1255,,bula1255,,,,,,,,,0,0,0,,0,,0
buld1238,,buld1238,,,,,,,,,0,0,0,,0,,0
bura1273,,bura1273,,,,,,,,,0,0,0,,0,,0
bura1295,,bura1295,,,,,,,,,0,0,0,,0,,0
burk1234,,burk1234,,,,,,,,,0,0,0,,0,,0
buru1323,,buru1323,,,,,,,,,0,0,0,,0,,0
buta1242,,buta1242,,,,,,,,,0,0,0,,0,,0
butl1235,,butl1235,,,,,,,,,0,0,0,,0,,0
buuu1246,,buuu1246,,,,,,,,,0,0,0,,0,,0
bwen1239,,bwen1239,,,,,,,,,0,0,0,,0,,0
cabi1242,,cabi1242,,,,,,,,,0,0,0,,0,,0
caij1234,,caij1234,,,,,,,,,0,0,0,,0,,0
calc1235,,calc1235,,,,,,,,,0,0,0,,0,,0
calu1239,,calu1239,,,,,,,,,0,0,0,,0,,0
cana1260,,cana1260,,,,,,,,,0,0,0,,0,,0
capo1236,,capo1236,,,,,,,,,0,0,0,,0,,0
cara1273,,cara1273,,,,,,,,,0,0,0,,0,,0
cari1280,,cari1280,,,,,,,,,0,0,0,,0,,0
cash1253,,cash1253,,,,,,,,,0,0,0,,0,,0
casp1241,,casp1241,,,,,,,,,0,0,0,,0,,0
catu1242,,catu1242,,,,,,,,,0,0,0,,0,,0
cauh1234,,cauh1234,,,,,,,,,0,0,0,,0,,0
cauq1239,,cauq1239,,,,,,,,,0,0,0,,0,,0
cena1234,,cena1234,,,,,,,,,0,0,0,,0,,0
cent2300,,cent2300,,,,,,,,,0,0,0,,0,,0
cent2304,,cent2304,,,,,,,,,0,0,0,,0,,0
cent2312,,cent2312,,,,,,,,,0,0,0,,0,,0
cent2314,,cent2314,,,,,,,,,0,0,0,,0,,0
cent2319,,cent2319,,,,,,,,,0,0,0,,0,,0
cent2322,,cent2322,,,,,,,,,0,0,0,,0,,0
chac1253,,chac1253,,,,,,,,,0,0,0,,0,,0
chai1254,,chai1254,,,,,,,,,0,0,0,,0,,0
chak1275,,chak1275,,,,,,,,,0,0,0,,0,,0
chal1270,,chal1270,,,,,,,,,0,0,0,,0,,0
chal1279,,chal1279,,,,,,,,,0,0,0,,0,,0
chan1296,,chan1296,,,,,,,,,0,0,0,,0,,0
chan1324,,chan1324,,,,,,,,,0,0,0,,0,,0
chap1269,,chap1269,,,,,,,,,0,0,0,,0,,0
char1240,,char1240,,,,,,,,,0,0,0,,0,,0
chas1234,,chas1234,,,,,,,,,0,0,0,,0,,0
chat1269,,chat1269,,,,,,,,,0,0,0,,0,,0
chho1235,,chho1235,,,,,,,,,0,0,0,,0,,0
chim1312,,chim1312,,,,,,,,,0,0,0,,0,,0
chin1496,,chin1496,,,,,,,,,0,0,0,,0,,0
chir1284,,chir1284,,,,,,,,,0,0,0,,0,,0
chir1294,,chir1294,,,,,,,,,0,0,0,,0,,0
chir1296,,chir1296,,,,,,,,,0,0,0,,0,,0
chol1283,,chol1283,,,,,,,,,0,0,0,,0,,0
chon1248,,chon1248,,,,,,,,,0,0,0,,0,,0
coah1253,,coah1253,,,,,,,,,0,0,0,,0,,0
coca1262,,coca1262,,,,,,,,,0,0,0,,0,,0
coer1236,,coer1236,,,,,,,,,0,0,0,,0,,0
cola1237,,cola1237,,,,,,,,,0,0,0,,0,,0
coli1235,,coli1235,,,,,,,,,0,0,0,,0,,0
conc1237,,conc1237,,,,,,,,,0,0,0,,0,,0
copa1238,,copa1238,,,,,,,,,0,0,0,,0,,0
coro1249,,coro1249,,,,,,,,,0,0,0,,0,,0
cosa1234,,cosa1234,,,,,,,,,0,0,0,,0,,0
coto1237,,coto1237,,,,,,,,,0,0,0,,0,,0
crim1255,,crim1255,,,,,,,,,0,0,0,,0,,0
cuev1238,,cuev1238,,,,,,,,,0,0,0,,0,,0
cull1235,,cull1235,,,,,,,,,0,0,0,,0,,0
cure1236,,cure1236,,,,,,,,,0,0,0,,0,,0
cusa1237,,cusa1237,,,,,,,,,0,0,0,,0,,0
cypr1249,,cypr1249,,,,,,,,,0,0,0,,0,,0
dadh1234,,dadh1234,,,,,,,,,0,0,0,,0,,0
daga1277,,daga1277,,,,,,,,,0,0,0,,0,,0
dalk1234,,dalk1234,,,,,,,,,0,0,0,,0,,0
dama1262,,dama1262,,,,,,,,,0,0,0,,0,,0
damu1236,,damu1236,,,,,,,,,0,0,0,,0,,0
daoh1239,,daoh1239,,,,,,,,,0,0,0,,0,,0
dege1245,,dege1245,,,,,,,,,0,0,0,,0,,0
demu1235,,demu1235,,,,,,,,,0,0,0,,0,,0
digo1242,,digo1242,,,,,,,,,0,0,0,,0,,0
dima1246,,dima1246,,,,,,,,,0,0,0,,0,,0
dong1296,,dong1296,,,,,,,,,0,0,0,,0,,0
dong1304,,dong1304,,,,,,,,,0,0,0,,0,,0
dora1242,,dora1242,,,,,,,,,0,0,0,,0,,0
doue1234,,doue1234,,,,,,,,,0,0,0,,0,,0
douz1234,,douz1234,,,,,,,,,0,0,0,,0,,0
drag1234,,drag1234,,,,,,,,,0,0,0,,0,,0
dree1234,,dree1234,,,,,,,,,0,0,0,,0,,0
duit1239,,duit1239,,,,,,,,,0,0,0,,0,,0
dume1236,,dume1236,,,,,,,,,0,0,0,,0,,0
duvl1238,,duvl1238,,,,,,,,,0,0,0,,0,,0
earl1245,,earl1245,,,,,,,,,0,0,0,,0,,0
east2290,,east2290,,,,,,,,,0,0,0,,0,,0
east2303,,east2303,,,,,,,,,0,0,0,,0,,0
east2773,,east2773,,,,,,,,,0,0,0,,0,,0
east2776,,east2776,,,,,,,,,0,0,0,,0,,0
east2782,,east2782,,,,,,,,,0,0,0,,0,,0
east2812,,east2812,,,,,,,,,0,0,0,,0,,0
east2902,,east2902,,,,,,,,,0,0,0,,0,,0
efat1235,,efat1235,,,,,,,,,0,0,0,,0,,0
egbu1235,,egbu1235,,,,,,,,,0,0,0,,0,,0
einm1234,,einm1234,,,,,,,,,0,0,0,,0,,0
enga1253,,enga1253,,,,,,,,,0,0,0,,0,,0
envu1234,,envu1234,,,,,,,,,0,0,0,,0,,0
enya1249,,enya1249,,,,,,,,,0,0,0,,0,,0
erie1238,,erie1238,,,,,,,,,0,0,0,,0,,0
eski1266,,eski1266,,,,,,,,,0,0,0,,0,,0
esto1259,,esto1259,,,,,,,,,0,0,0,,0,,0
ewon1240,,ewon1240,,,,,,,,,0,0,0,,0,,0
extr1248,,extr1248,,,,,,,,,0,0,0,,0,,0
faet1240,,faet1240,,,,,,,,,0,0,0,,0,,0
fare1244,,fare1244,,,,,,,,,0,0,0,,0,,0
fayj1234,,fayj1234,,,,,,,,,0,0,0,,0,,0
fiji1246,,fiji1246,,,,,,,,,0,0,0,,0,,0
fioo1234,,fioo1234,,,,,,,,,0,0,0,,0,,0
flec1235,,flec1235,,,,,,,,,0,0,0,,0,,0
fnqi1234,,fnqi1234,,,,,,,,,0,0,0,,0,,0
fore1274,,fore1274,,,,,,,,,0,0,0,,0,,0
fran1267,,fran1267,,,,,,,,,0,0,0,,0,,0
fren1280,,fren1280,,,,,,,,,0,0,0,,0,,0
gamb1259,,gamb1259,,,,,,,,,0,0,0,,0,,0
game1240,,game1240,,,,,,,,,0,0,0,,0,,0
gane1238,,gane1238,,,,,,,,,0,0,0,,0,,0
gang1272,,gang1272,,,,,,,,,0,0,0,,0,,0
gard1245,,gard1245,,,,,,,,,0,0,0,,0,,0
gauu1234,,gauu1234,,,,,,,,,0,0,0,,0,,0
geic1236,,geic1236,,,,,,,,,0,0,0,,0,,0
geor1254,,geor1254,,,,,,,,,0,0,0,,0,,0
giya1234,,giya1234,,,,,,,,,0,0,0,,0,,0
gize1234,,gize1234,,,,,,,,,0,0,0,,0,,0
golo1234,,golo1234,,,,,,,,,0,0,0,,0,,0
gser1236,,gser1236,,,,,,,,,0,0,0,,0,,0
guac1239,,guac1239,,,,,,,,,0,0,0,,0,,0
guac1240,,guac1240,,,,,,,,,0,0,0,,0,,0
guai1237,,guai1237,,,,,,,,,0,0,0,,0,,0
guai1246,,guai1246,,,,,,,,,0,0,0,,0,,0
gual1239,,gual1239,,,,,,,,,0,0,0,,0,,0
guam1236,,guam1236,,,,,,,,,0,0,0,,0,,0
gube1234,,gube1234,,,,,,,,,0,0,0,,0,,0
gudj1237,,gudj1237,,,,,,,,,0,0,0,,0,,0
guen1235,,guen1235,,,,,,,,,0,0,0,,0,,0
guin1258,,guin1258,,,,,,,,,0,0,0,,0,,0
gulf1242,,gulf1242,,,,,,,,,0,0,0,,0,,0
gulu1236,,gulu1236,,,,,,,,,0,0,0,,0,,0
gurg1241,,gurg1241,,,,,,,,,0,0,0,,0,,0
guti1235,,guti1235,,,,,,,,,0,0,0,,0,,0
gutn1238,,gutn1238,,,,,,,,,0,0,0,,0,,0
guwa1244,,guwa1244,,,,,,,,,0,0,0,,0,,0
guya1250,,guya1250,,,,,,,,,0,0,0,,0,,0
guya1253,,guya1253,,,,,,,,,0,0,0,,0,,0
gwar1240,,gwar1240,,,,,,,,,0,0,0,,0,,0
hach1239,,hach1239,,,,,,,,,0,0,0,,0,,0
